channelId,title,description,publishedAt,subscriberCount,viewCount,videoCount,topic
UCyG2T5QGRzJjQVVAr1o4qmw,ChartPrime,"Welcome to the world of ChartPrime 🌍 

The most popular creator of technical indicators & tools for traders. 🥇 

Check out our premium tools below 👇 

✅ Market Oracle Pro: Our flagship toolkit takes the classics and puts a spin on them. Our trend based signals aim to provide the earliest indications of a market changing direction. Filled with cutting edge assistant indicators and state of the art tools; these indicators are designed to simplify your charts.

✅ Market Dynamics Pro: Market Dynamics Pro takes traders back to the basics. Putting a key emphasis on market structure, our sleek indicators identify major market patterns, order blocks and analyze volume to help a trader identify significant levels in the market.

✅ Prime Oscillators: For the momentum, divergence and reversal traders; this toolkit provides two main oscillator modes. These make excellent assistants to our other toolkits and help traders identify momentum shifts early and add confluence to any trading setup.
",2020-09-07T11:37:20.400227Z,113000,12873539,514,finance creator
UC-7YSvQqVPTR9quCJt0sZfA,Tax Filing School,"Hello Friends, Welcome to ""Tax Filing School"" Channel.
Free Online Help and Educational Videos.
We upload demo videos related to 
1) Income Tax Return
2) Tax Planning
3) GST Registration and Returns
4) PF withdrawal Online Process
5) EPFO account related Videos
6) Gumasta, Aadhar Udyog Registration and other registration
7) Other Financial News.

SUBSCRIBE  ""Tax Filing School""  More Videos.

Please note that We upload videos on this channel for educational purpose only. 

Channel Started on 25th Feb 2020.",2019-12-19T07:58:31.854039Z,97300,13030865,237,finance creator
UCl3n8j2eJkgW0Xbj37HwhvQ,Shubham singh vines,"🙏Jay shree ram 🙏
  
Description:
Shubham Singh vines persent here I am an influencer comedian content creator. I tell real things through comdey.You will get to laugh daily on my channel, so join us. 

Get ready to laugh out loud with our latest video, where everyday situations turn hilariously unexpected! From prank wars to funny misunderstandings, . Join [Shubham Singh vines] 
 
This channel will put video just for entertainment and enjoyment , not to hurt anyone's heart's....

🔔 Don't forget to hit the subscribe button and turn on notifications to catch all the hilarity. We drop new comedy gold every [Day 4 pm] that you won't want to miss!

👍 Like, share, and comment to let us know your favorite part of the video or what you’d like to see next. 

My Instagram I'd :-shubham_singh_vines

For Business:- shubhambusiness62@gmail.com

THANKU FOR VISIT 🙏",2023-01-01T16:13:10.31767Z,1100000,830927818,423,finance creator
UCM5fqsO2h75yrbKpYDLjR0Q,Price Action Volume Trader,"Volume Profile, Orderflow, and Price Action Futures Trader and content creator.

Educational trading courses available going over all my day trading and swing trading strategies & custom Sierra Chart templates.

New weekly videos on YouTube!
",2021-08-09T02:15:04.534507Z,53000,2605608,255,finance creator
UC-tInr243TX1xAqjT4YoROw,Ritwom,"Hi, 

Welcome to my channel, I'm Ritwom, a Nigerian content creator.

I make videos on personal finance, other financial related topics and also lifestyle videos😉

I hope to inspire someone through this channel.

FOR MORE INFO. ABOUT ME😃:
Instagram: Ritwom
Twitter:      Ritwom
Facebook: Ritwom
",2020-03-25T15:42:38.509642Z,10900,359929,84,finance creator
UCWgxSc9esMT4hn3mBeZ-NuA,The Telugu Creator ,"Hai Friends welcome to my channel the telugu creator. This is Siva Bhargav
I make tutorials about android apps, simple tricks about mobile and your pc 
Tech news, example: upcoming mobiles details, gadgets reviews, and other technology information.

Please subscribe to my channel for latest updates

And also follow on below social media links

For Brand Enquiries Reach me at thetelugucreator@gmail.com
",2017-11-18T06:12:24Z,7690,1185084,114,finance creator
UCVRqLKnUgC4BM3Vu7gZYQcw,warikoo careers,"This is my official YouTube channel in career. 

Warikoo is an internet entrepreneur and India's leading career mentor, with 14Mn+ followers across social media platforms. A 4X bestselling author of ""Do Epic Shit"", ""Get Epic Shit Done"", ""Make Epic Money"" and ""Build An Epic Career"", he's the founder of WebVeda.com, an online school that has transformed 400,000+ careers.

From physicist to consultant to CEO to content creator, Warikoo brings battle-tested insights from his MBA at Indian School of Business, leadership at Groupon India and nearbuy.com, and journey building multiple ventures. Featured in Fortune's 40 under 40, Forbes Top 100 Digital Creators 2022, and LinkedIn India's Top Voices, he's now dedicated to helping you build an extraordinary career.
",2024-11-20T12:35:12.629034Z,244000,79812045,378,finance creator
UCdNc-81q_LeJ0ErrAOYEELQ,Price Lesson हिंदी,"📈 Welcome to Price Lesson - Your Guide to Stock Market Success! 📈

We’re passionate about helping you navigate the exciting world of investing and trading in the stock market. Whether you're a beginner looking to get started or an experienced trader seeking to refine your skills, our channel is here to provide valuable insights, tips, and strategies to help you achieve your financial goals.

💼 What We Offer:
Stock market basics
Trading techniques
Analyzing charts (Technical Analysis)
Understanding price movements (Psychology)
Advanced concepts:
Stop Hunting
SMC (Market Sentiment)
Break of Structure

🙋 Meet the Creator
Hi, I'm Md Monazir, the face behind Price Lesson. I’ve been actively involved in the financial markets for 3 years and have a passion for sharing my knowledge and experiences with you. Together, we'll learn, grow, and thrive in the world of stocks and investments.

👨‍💼For Collaborations feel free to reach out at:

📧 Email:  contact@pricelesson.in",2023-10-01T14:03:34.753549Z,207000,7446320,97,finance creator
UCNCLwmfTw0pYkm7tSk0-spg,CA Jay Desai Shorts,"Hello, I talk about Finance, Self-Help and Productivity.
I am a Chartered Accountant and a content-creator.

Like, Share & Subscribe if you like my content. It helps me reach more amazing people like you. 🙂

Feel free to contact me at below email address for business inquiries or collaborations.

-Jay
",2022-06-01T00:01:13.12899Z,27500,6157563,274,finance creator
UCU8_ZlRsvvGoinB8RnKC7qA,Luke's Points and Miles,"Hi, Welcome to ""Luke's Points and Miles"" YouTube Channel

The STRONGEST points and miles channel on YouTube!

This channel is all about credit cards, AMEX, Chase, Credit Card Rewards, and Travel By using points and miles to do it for less!  

Check us out on Instagram: https://www.instagram.com/lukespointsandmiles/
Facebook Group and Page:  https://www.facebook.com/LukesPointsandMiles/
Follow Me on Twitter: https://twitter.com/LukesPoints
If you would like to help our Channel, please feel free to use the referral links in the video descriptions!

Thank You



",2020-10-13T13:21:07.817875Z,22900,3788061,1326,finance creator
UCRDhrUdd9yoVoFFQqadR4FQ,Satish Dhawale,"My name is Satish Dhawale, and I'm a content creator honoured with 7 Silver and 1 Gold YouTube Play Buttons.

This channel is your go-to resource for expert advice and tutorials on enhancing productivity with office applications like Microsoft Excel, Microsoft Power BI, and Microsoft Power Automate. Whether you are just starting out or are a seasoned professional looking to advance your data analysis capabilities, here you'll discover helpful insights and detailed tutorials. Join our community to revolutionize how you manage data and streamline your office tasks. Make sure to subscribe and activate notifications so you don't miss any updates!

For corporate training inquiries, contact us at: info@satishdhawale.com

Satish Dhawale Founder of Skill Course Online E- Learning platform..#SkillCourse #exceltricks #exceltips #computertips #computertricks ",2024-01-02T07:38:31.345366Z,182000,9324499,145,finance creator
UCsMb-MUdhxsUqQNa349ycGg,Dileep Vines,"“ आप हँसते रहें, हम हँसाते रहेंगे “
 Dileep Vines videos is about funny & dramatic instances of family & friends in desi culture. Thanks for your Love and Support 🙏🏻

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for 'fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. No copyright infringement intended.

------------------------------------------------------
🔎 Digital Head - Vivek Kumar
🌐 Manage By - Taketunes Network
------------------------------------------------------------

Business e-mail - collabforcreationenterprises@gmail.com

Managed by - ( Creator info )
",2021-11-12T16:49:18.890274Z,996000,317529910,97,finance creator
UCbuj4kbjP05NLiWUbpSuBPw,Monkey Magic,"🏔बातें बनाने मे और कहानी सुनाने मे बड़ा मज़ा आता है।

Ever since I was a kid I had this dream of travelling to London in my own car. 
It looked liked an impossible dream to 16 year old Raunaq but today, after years of hard work we have managed to come this far. 
Let the preperation season begin! 
Because we head to on a solo road trip to London,  starting August 2025. 

🚗 Road to London Year 2025 ✨

📩 monkeymagic@create.wtf

",2015-06-28T18:40:33Z,2370000,688816735,477,finance creator
UCMUNHqVoOleBzcLP8AA1riA,Adarsh TechLover,"""HELLO N WELCOME friends...I'm 'Adarsh Kumar' and Meeru chusthunnaru Adarsh Tech Lover !""",2020-12-03T04:53:59.212769Z,440000,34912491,511,tech influencer
UCloDDgLMTwfIy80-TrqgRuA,ORBIT,"Welcome to the ORBIT

I'm Kilian and I review products surrounding tech.
",2021-11-24T17:14:55.550498Z,46800,7244883,139,tech influencer
UCsQoiOrh7jzKmE8NBofhTnQ,Varun Mayya,"Science and business follow the same principles and are practically the same thing - you experiment, you observe, you make conclusions, and you repeat. 
I help entrepreneurs build software, content, small companies, and freelancing careers with actionable advice. I try my best to distill new developments in technology for the masses. Most importantly, I practice what I preach. I failed countless times on countless projects with a few small wins, and I have come to realise that this is the norm :)

Collabs: teamvarunmayya@gmail.com",2013-10-06T14:21:38Z,996000,347851772,1031,tech influencer
UCagoIYmo_gO1iVaCeeSikEg,This Week in Tech,"This Week in Tech is the top-ranked flagship tech podcast from TWiT.tv. Every Sunday, Leo Laporte and a roundtable of insiders explore the week's hottest tech news from AI to robots, and PCs to privacy. When it comes to tech, TWiT is IT.

New episodes every Sunday night on YouTube or get episodes ad-free by joining Club TWiT at https://twit.tv/clubtwit

",2008-10-10T15:23:19Z,62800,4430596,668,tech influencer
